#,No. expediente,Parte actora,Parte demandada,Parte notificada,Fecha de  publicación,Síntesis,Sala,Magistrado,Secretario,Expediente
96,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria",28-04-2025,"Se da cuenta con el escrito ingresado en esta Sala Especializada el día 10/04/2025, a través del cual la parte actora solicita las medidas cautelares positivas para el efecto de que la Administración Desconcentrada de Recaudación de Jalisco ""1"" del Servicio de Administración Tributaria, de manera inmediata y directa, o por conducto de la Comisión Nacional Bancaria y de Valores, les informe a las distintas instituciones de crédito que reanuden de manera inmediata la realización de los actos, operaciones y servicios de la sociedad actora, incluso poder disponer de los recursos (depósitos y cuentas bancarias). Téngase por recibido el escrito de cuenta y en atención al mismo, se hace del conocimiento de la accionante que desde el auto admisorio de la demanda ya fue concedida la suspensión correspondiente y derivado de la revisión practicada a los presentes autos se puede apreciar que con fecha 15/04/2025, se admitió a trámite la instancia de queja por desacato a la orden de suspensión de la ejecución de la resolución impugnada; por lo que al resolverse dicha instancia, se determinará lo conducente en cuanto al alcance de la suspensión concedida.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
97,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria",01-04-2025,"En estricto cumplimiento a la resolución del conflicto de competencia por materia SE ADMITE LA DEMANDA presentada el 13/09/2024. Emplácese a la autoridad demandada y por edictos a los terceros interesados. Se tienen por admitidas las pruebas ofrecidas. SE REQUIERE A LA DEMANDADA para que a más tardar al momento de producir su contestación exhiba el expediente administrativo, apercibida de que en caso de omisión se presumirán ciertos los hechos que se pretendan probar con la prueba en comento. Se tiene por señalado como domicilio y correos electrónicos los mencionados y por autorizadas para recibir notificaciones a quienes menciona, pero sólo aquellas que acrediten el ejercicio de la profesión de Licenciado en Derecho tendrán las facultades que cita el artículo 5º de la Ley Federal de Procedimiento Contencioso Administrativo. SE SUSPENDE DE PLANO la ejecución de los actos impugnados, misma que surtirá sus efectos de pleno derecho, sin que exista necesidad de que la demandante garantice el interés fiscal hasta en tanto sea resuelto el presente juicio y por lo que hace al Reparto de Utilidades a los trabajadores se hace del conocimiento del promovente que deberá solicitar dicha suspensión ante la autoridad laboral competente.Se previene a las partes para que ejerzan su derecho a oponerse a la publicación de sus datos personales, de lo contrario se estará a lo dispuesto en la Ley aplicable.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
98,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.",01-04-2025,"En estricto cumplimiento a la resolución del conflicto de competencia por materia SE ADMITE LA DEMANDA presentada el 13/09/2024. Emplácese a la autoridad demandada y por edictos a los terceros interesados. Se tienen por admitidas las pruebas ofrecidas. SE REQUIERE A LA DEMANDADA para que a más tardar al momento de producir su contestación exhiba el expediente administrativo, apercibida de que en caso de omisión se presumirán ciertos los hechos que se pretendan probar con la prueba en comento. Se tiene por señalado como domicilio y correos electrónicos los mencionados y por autorizadas para recibir notificaciones a quienes menciona, pero sólo aquellas que acrediten el ejercicio de la profesión de Licenciado en Derecho tendrán las facultades que cita el artículo 5º de la Ley Federal de Procedimiento Contencioso Administrativo. SE SUSPENDE DE PLANO la ejecución de los actos impugnados, misma que surtirá sus efectos de pleno derecho, sin que exista necesidad de que la demandante garantice el interés fiscal hasta en tanto sea resuelto el presente juicio y por lo que hace al Reparto de Utilidades a los trabajadores se hace del conocimiento del promovente que deberá solicitar dicha suspensión ante la autoridad laboral competente.Se previene a las partes para que ejerzan su derecho a oponerse a la publicación de sus datos personales, de lo contrario se estará a lo dispuesto en la Ley aplicable.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
99,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria",01-04-2025,"Se da cuenta con el oficio ingresado en esta Sala Especializada en fecha 04/03/2025, a través del cual la Segunda Sección de la Sala Superior de este Tribunal remite copia certificada de la sentencia interlocutoria pronunciada el día 13/02/2025, en el conflicto de competencia por materia, planteado por la Segunda Sala Regional Metropolitana de este Órgano Jurisdiccional, en la que se resolvió devolver los autos del juicio en que se actúa a esta Sala Especializada, con copia certificada del presente fallo; a fin de que substancie el procedimiento y en su momento, se emita la resolución que en derecho corresponda. De igual manera, remite el expediente del juicio contencioso administrativo al rubro indicado. Téngase por recibido el oficio de cuenta y sus anexos y mediante atento oficio que al efecto se destine al remitente, se acusa recibo del oficio de mérito, de la copia certificada de la sentencia interlocutoria de 13/02/2025 y el expediente en que se actúa. En estricto acatamiento de la interlocutoria de que se trata, esta Sala Especializada seguirá con el trámite del presente juicio, para lo cual se ordena turnar los presentes autos a efecto de que se provea lo que en derecho corresponda.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
100,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.",01-04-2025,"Se da cuenta con el oficio ingresado en esta Sala Especializada en fecha 04/03/2025, a través del cual la Segunda Sección de la Sala Superior de este Tribunal remite copia certificada de la sentencia interlocutoria pronunciada el día 13/02/2025, en el conflicto de competencia por materia, planteado por la Segunda Sala Regional Metropolitana de este Órgano Jurisdiccional, en la que se resolvió devolver los autos del juicio en que se actúa a esta Sala Especializada, con copia certificada del presente fallo; a fin de que substancie el procedimiento y en su momento, se emita la resolución que en derecho corresponda. De igual manera, remite el expediente del juicio contencioso administrativo al rubro indicado. Téngase por recibido el oficio de cuenta y sus anexos y mediante atento oficio que al efecto se destine al remitente, se acusa recibo del oficio de mérito, de la copia certificada de la sentencia interlocutoria de 13/02/2025 y el expediente en que se actúa. En estricto acatamiento de la interlocutoria de que se trata, esta Sala Especializada seguirá con el trámite del presente juicio, para lo cual se ordena turnar los presentes autos a efecto de que se provea lo que en derecho corresponda.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
101,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria",19-11-2024,"Se da cuenta con el oficio ingresado en esta Sala Especializada el día 23/10/2024, a través del cual la autoridad demandada desahoga la vista que le fue dada mediante auto de 27/09/2024, respecto del recurso de reclamación promovido por la parte actora en contra del proveído de fecha 19/09/2024, por el cual se determinó que resulta improcedente el juicio de resolución exclusiva de fondo, puesto que los conceptos de impugnación que hace valer la parte actora no reúnen los requisitos que prevé el multicitado artículo 58-17, de la ley adjetiva. Téngase por recibido el oficio de cuenta y visto su contenido así como el de sus anexos y el de los autos que integran el expediente del juicio en que se actúa, infórmese al oficiante que derivado de la revisión practicada a los presentes autos se puede apreciar que mediante resolución interlocutoria de fecha 17/10/2024, se resolvió que el recurso de reclamación aludido era improcedente; por lo que deberá estarse a lo resuelto en la referida interlocutoria de 17/10/2024.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
102,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria",24-10-2024,"Vistos los autos se observa que mediante proveído de 27/09/2024, se admitió a trámite el recurso de reclamación promovido por la demandante y se dio vista a la autoridad demandada para que en el plazo de cinco días manifestara lo que a su derecho conviniera; proveído que fue legalmente notificado por boletín jurisdiccional el 04/10/2024. Visto lo anterior, SE TIENE POR NO DESAHOGADA LA VISTA CORRESPONDIENTE. En razón de lo anterior, túrnense los autos a la Sala a fin de que dicta la resolución que en derecho corresponda respecto de la reclamación planteada.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
103,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.",24-10-2024,"Vistos los autos se observa que mediante proveído de 27/09/2024, se admitió a trámite el recurso de reclamación promovido por la demandante y se dio vista a la autoridad demandada para que en el plazo de cinco días manifestara lo que a su derecho conviniera; proveído que fue legalmente notificado por boletín jurisdiccional el 04/10/2024. Visto lo anterior, SE TIENE POR NO DESAHOGADA LA VISTA CORRESPONDIENTE. En razón de lo anterior, túrnense los autos a la Sala a fin de que dicta la resolución que en derecho corresponda respecto de la reclamación planteada.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
104,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria",24-10-2024,PRIMERO.- Resultó IMPROCEDENTE el recurso de reclamación promovido por la parte actora.SEGUNDO.- NOTIFÍQUESE POR BOLETÍN JURISDICCIONAL A LAS PARTES.,Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
105,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.",24-10-2024,PRIMERO.- Resultó IMPROCEDENTE el recurso de reclamación promovido por la parte actora.SEGUNDO.- NOTIFÍQUESE POR BOLETÍN JURISDICCIONAL A LAS PARTES.,Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
106,111/24-ERF-01-9,"L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.","Administradora Desconcentrada Jurídica de Jalisco ""1"" de la Administración General Jurídica del Servicio de Administración Tributaria","L&E OPERADORA DE VIALIDADES EN LOS ALTOS, S.A.P.I. DE C.V.",04-10-2024,"Se da cuenta con la promoción presentada el 27/09/2024, por medio del cual la parte actora interpone recurso de reclamación en contra del proveído de fecha 19/09/2024, por el cual se determinó que resulta improcedente el juicio de resolución exclusiva de fondo, puesto que los conceptos de impugnación que hace valer la parte actora no reúnen los requisitos que prevé el multicitado artículo 58-17 de la ley adjetiva. SE ADMITE A TRAMITE EL RECURSO DE RECLAMACION. Con copia simple del recurso de reclamación, córrase traslado a la autoridad demandada para que, dentro del término de cinco días hábiles, exprese lo que a su derecho convenga, apercibida que una vez vencido el término aludido, con manifestaciones o sin ellas, se emitirá la resolución que en derecho corresponda. Indíquese a las partes que de conformidad con el segundo párrafo del artículo 62 de la Ley Federal de Procedimiento Contencioso Administrativo, la sola interposición del recurso suspende la ejecución del acto impugnado, hasta que se resuelva el recurso.",Sala Especializada en Materia del Juicio de Resolución Exclusiva de Fondo,GUSTAVO ARTURO ESQUIVEL VÁZQUEZ,OMAR ARTURO MEDELLIN GRANADOS,111/24-ERF-01-9
